alpha,beta,gamma,delta,fitness
0.4480381146082199,0.3138908820205825,0.12543146782013168,0.11263953555106601,0.7682625202692845
0.23694560857031968,0.5023003514077705,0.04154730786348986,0.2192067321584199,0.5958448490512045
0.2919421016652694,0.17589062012508844,0.21787561105672046,0.31429166715292167,0.49338437524559975
0.003453531743146535,0.3550551352812648,0.33455969115028317,0.3069316418253056,0.486344266969852
0.2523602650399732,0.2502609001501722,0.31348684328720344,0.1838919915226511,0.6866228776934975
0.28028729532837626,0.44989636580668285,0.22452058769364333,0.04529575117129754,0.8645719183720513
0.35681024786236676,0.0698095242542632,0.272119840028943,0.3012603878544271,0.53763798958022
0.1272659050020353,0.35575975435738927,0.3071285489611156,0.2098457916794599,0.6140793616093323
0.27164403961970124,0.3254208878923994,0.2592754344386492,0.14365963804925017,0.7194263653476449
0.00624720519028185,0.30476258257996186,0.3490757175133017,0.3399144947164545,0.4444138705383238
0.05678318666782399,0.4612517360352538,0.1709479826048282,0.3110170946920939,0.4181614239530457
0.32360342846238355,0.32524510998528294,0.12856748009786884,0.22258398145446476,0.6010750058212463
0.4827297151533596,0.040159753822810375,0.33058550099725836,0.14652503002657155,0.774188491886721
0.0894069917080186,0.11878886563728944,0.5164981613854919,0.27530598126920014,0.5632832549687419
0.26296324161441814,0.028903426819348686,0.3813855355031391,0.3267477960630941,0.5040976205414891
0.07581487007932279,0.33308685364831075,0.39228558179346773,0.19881269447889865,0.6351635875519899
0.3555310360252443,0.3130428275892214,0.03239831775289963,0.29902781863263483,0.5045018479126646
0.06628490534355605,0.046095092987332144,0.36412500516213464,0.5234949965069771,0.20323373199270128
0.10655611399097278,0.4381112707776725,0.4260158877136923,0.02931672751766242,0.8903082181068555
0.4383442755224571,0.16878826035053637,0.2234227873362167,0.1694446767907899,0.703635919726181
0.3106096484119569,0.3056139638226481,0.067490917331007,0.3162854704343879,0.4797296997750207
0.3395693381449987,0.21636899304497073,0.18430125116644921,0.2597604176435815,0.5670855749256338
0.3935016633705511,0.4099507678715876,0.06846488701253829,0.12808268174532292,0.7258858238076981
0.13708790470197296,0.10868441060853808,0.2698348236560737,0.4843928610334153,0.2516738263281695
0.2501188458281265,0.21929895784875175,0.23539246515944848,0.29518973116367325,0.5023906637923021
0.3235689948469133,0.18292219287644998,0.2629046125483995,0.2306041997282373,0.6266553714761766
0.13918832270318096,0.42210528829166366,0.2379365113734059,0.20076987763174942,0.5933188614794599
0.3517172266619437,0.07397693771219555,0.16858495638061544,0.4057208792452453,0.37662329358969293
0.5675321731233497,0.23688958491604828,0.009939383266329548,0.1856388586942723,0.6741637949753818
0.05693498391831158,0.14394222830640455,0.37936840956455836,0.4197543782107255,0.34157998702263087
0.35849359214925475,0.17786843784187129,0.2843154801715333,0.17932248983734053,0.6954425776756148
0.22749448618689402,0.5863496704758716,0.11430298124937986,0.07185286208785453,0.8042682562968375
0.07177636371163956,0.709694134004833,0.11810609826960773,0.10042340401391976,0.7074260671781538
0.13509955295093465,0.3452197458789617,0.2634677416859039,0.25621295948419975,0.5638975988918561
0.31574492124985654,0.31256611579452664,0.23165000647689876,0.1400389564787182,0.7274283421230174
0.061180703576428117,0.6552687495686371,0.009903601102764743,0.27364694575217,0.4912392689364494
0.29314839329651177,0.40740172833818106,0.29399953918340227,0.005450339181904865,0.9103441455595065
0.2812970423275427,0.37544512342893466,0.06086104249186444,0.2823967917516582,0.5200880438581725
0.1712797670618038,0.5840799092903366,0.20400025095923702,0.04064007268862266,0.8514279045735156
0.3587226159874544,0.14249447682475064,0.30950268462948705,0.1892802225583079,0.6875807707975881
0.08034475273773274,0.2593643833707804,0.4122950582971761,0.24799580559431084,0.5761334149343778
0.21467678156016612,0.2799383619959354,0.19320270687270966,0.31218214957118884,0.47573910324402974
0.2987272938361079,0.11007426684891165,0.3252740159727268,0.26592442334225364,0.5790985116168372
0.18172184103648248,0.3803895798639612,0.22329254161700485,0.2145960374825514,0.6020280278033805
0.12690663622393247,0.30933764850905027,0.5261293511376725,0.03762636412934477,0.8816929241041728
0.17029018755738495,0.2852812461039436,0.32431513819717955,0.22011342814149196,0.6127736085669734
0.01932411657126647,0.44558549600959657,0.15194525574037643,0.38314513167876046,0.31388592847946006
0.4362982144505085,0.390916830131245,0.10984792655415111,0.06293702886409534,0.8078652491710457
0.3466402330308141,0.1511981135018903,0.39425836456765273,0.10790328889964296,0.800345538275063
0.022125443961912034,0.5327237767118026,0.07409081496537542,0.37105996436090993,0.3635014869518646
0.27453337886672013,0.36369948943546676,0.08971376073395645,0.27205337096385673,0.5009950711953484
0.08383957369972844,0.24901799046290557,0.39593056338999666,0.2712118724473695,0.5309276937132195
0.05917352132445761,0.14579354079005422,0.6630827631026143,0.13195017478287396,0.7729160296676783
0.3825261894857171,0.24875262045197533,0.0019763986483401453,0.36674479141396754,0.4125699198112524
0.053148068113825185,0.26516524163905536,0.3529394580673826,0.328747232179737,0.4671043654845363
0.05642922980798102,0.09399620367785858,0.3084133600020048,0.5411612065121557,0.16945894949619483
0.3644639139924799,0.17266496274522325,0.12212287033333023,0.3407482529289666,0.4543446280575055
0.3281235737689303,0.1357687124875491,0.38178593985029075,0.15432177389322987,0.7413635966626454
0.330134659869146,0.15310726049800188,0.19302884924733263,0.32372923038551954,0.47612933929722023
0.3288343714566958,0.5540624586583544,0.10699189361171055,0.01011127627323928,0.9017237167913879
0.547702560137527,0.22127104002768472,0.14558014938541394,0.08544625044937434,0.8165128643190175
0.26898106973562574,0.2838795053408281,0.17474520319968603,0.2723942217238601,0.5346327663460442
0.29993105445389445,0.2734701266123531,0.19038166009958216,0.23621715883417035,0.5909802364262738
0.09778512478453583,0.280580530412539,0.2848003482304991,0.3368339965724261,0.43863289905885317
0.14642533273416852,0.33590979212591965,0.30914388250847474,0.20852099263143703,0.6032410630213645
0.12267298739786738,0.17303732950434783,0.5679166658762413,0.13637301722154344,0.7608330082668153
0.1131191491907247,0.4011754701765726,0.29915886713378953,0.18654651349891319,0.6399451357163157
0.04234013014120679,0.06661966869551059,0.5556058275181601,0.33543437364512246,0.4868554892279897
0.2569860622078692,0.3396297613986788,0.1351382723120027,0.2682459040814492,0.5466866796680243
0.24600029662342646,0.3830394003477695,0.1606618717986756,0.21029843123012826,0.5887925030678651
0.05771307091410786,0.19736564822714533,0.3877085068943809,0.35721277396436585,0.42470770940802216
0.2523485665134855,0.19986992872559206,0.19884907961148923,0.3489324251494332,0.44662087296701136
0.5891384427964625,0.22756495449717376,0.011224926036990613,0.17207167666937304,0.6963794940965057
0.49977283967912284,0.15792102330499228,0.18961290443284423,0.15269323258304066,0.7472719976296902
0.2465735826363909,0.02689712999526015,0.6039985584796861,0.12253072888866282,0.8108244806679538
0.2996931388648698,0.2528436567639166,0.12786479654437122,0.3195984078268425,0.4826758397451488
0.07319619112284317,0.6260681313149121,0.26691867474768805,0.03381700281455665,0.8553642760809282
0.12636071654167336,0.3527504030168307,0.10379152707211219,0.4170973533693837,0.3214414094933998
0.23712524091461096,0.17947578508084627,0.3385041865402512,0.2448947874642915,0.6057364510414358
0.2491774783662493,0.21603876683631884,0.1980524771052294,0.33673127769220246,0.4624972684362485
0.3037719315604343,0.1572287594871635,0.2595860518920812,0.27941325706032083,0.5494343625120859
0.20056831249478457,0.3038550812375064,0.3636222552077664,0.13195435105994263,0.7412974571625849
0.2944187295615691,0.26503324728193633,0.4310842617369897,0.009463761419504875,0.9460493707784524
0.24611696634933347,0.1986694288401356,0.27671392871959327,0.2784996760909375,0.5425166000955666
0.16430049251463355,0.18464647238779933,0.12341751547423883,0.5276355196233283,0.17161742608744773
0.16903961208890583,0.2841405541884887,0.33408738681608285,0.21273244690652252,0.6240732188025183
0.31795539507309367,0.02907420734041212,0.19288343168981067,0.4600869658966835,0.3040547096868923
0.11295055341928063,0.16084547268156354,0.34338506019820575,0.3828189137009501,0.4016448085463403
0.5306317688183271,0.06413202681613732,0.0164301785289866,0.388806025836549,0.40717115722275593
0.23907310399270457,0.07283081080331598,0.5824887999542172,0.10560728524976226,0.8233813694245277
0.28192835152786,0.3417130469789014,0.13102117911469446,0.24533742237854417,0.5636512570364034
0.14901337374604554,0.22214776167173636,0.3457979337196759,0.2830409308625422,0.5310090513718394
0.07561416612556468,0.0486423850132892,0.5237782637037848,0.3519651851573613,0.46232374526130016
0.3811903740380878,0.22623208348816512,0.16581943855506728,0.22675810391867993,0.6259280315987555
0.3505135862132785,0.09494481345144166,0.28773384108456146,0.2668077592507185,0.580799398433634
0.31745346225357135,0.3734519574067795,0.16211530718807474,0.14697927315157439,0.6861681009209436
0.20827989241110909,0.24519375743283764,0.2869886228882576,0.2595377272677956,0.5616546576117389
0.34664973617287304,0.09995536451545366,0.23256587053296138,0.320829028778712,0.49876538392884134
0.31912100136178906,0.20142271346164412,0.33743858873101973,0.1420176964455471,0.7466889126393506
0.07189337259866665,0.32856499007434364,0.20192013196693584,0.3976215053600538,0.3542829934487677
0.23573613649572756,0.028997989860436838,0.3859452387945057,0.3493206348493298,0.46876955026089595
0.2254486275173459,0.17837469008179668,0.35274420411404056,0.24343247828681683,0.6080950790575052
0.017663379003561377,0.2739768290733594,0.3466493238194157,0.3617104681036635,0.4163377734835008
0.025233498118170418,0.30961313912828453,0.23061357817348832,0.43453978458005676,0.3017483522606722
0.14612923603415431,0.33592347998924804,0.2745662323258493,0.24338105165074836,0.5845399005254902
0.14232712644276238,0.18741492991007758,0.2418958876649539,0.4283620559822062,0.3293446765401791
0.19093423271138604,0.038673751267687524,0.13916382073502492,0.6312281952859015,0.04542295681761027
0.2102979902382762,0.16095117712004803,0.3389712593021312,0.28977957333954446,0.5411879634226759
0.22684645018759692,0.40553510931949077,0.29251164663825985,0.07510679385465244,0.8265095428200978
0.059698009374800215,0.14102156047777084,0.7361459587188809,0.06313447142854821,0.8841450587855122
0.3309015396197923,0.29555938076618854,0.0666692693780562,0.3068698102359628,0.4953613775311273
0.23923323928876702,0.2844100712648258,0.2299184377745159,0.24643825167189123,0.5876811118024392
0.2795792109666445,0.17835009966927393,0.29423350653751973,0.2478371828265618,0.5836567008428387
0.5185975191698948,0.15417038899246857,0.2620172563763143,0.06521483546132234,0.8713436690095229
0.5558909602765315,0.04660247200567484,0.39390366241184177,0.003602905305951746,0.9852751476399374
0.16242305923838163,0.22290341720633225,0.10106022882507787,0.5136132947302082,0.17385420360310455
0.071653457241351,0.3372504940556759,0.3863211505708598,0.20477489813211325,0.625387553990695
0.06598188840384271,0.146574028826531,0.4903388097341465,0.29710527303547973,0.5250272846814742
0.33788355161876904,0.15690264070368737,0.41166961603484503,0.09354419164269874,0.8283031843952147
0.23880695343889483,0.23531828400229504,0.008797094867372658,0.5170776676914375,0.18908575586249954
0.35412211804181365,0.27051221707592754,0.031127492234644737,0.344238172647614,0.41601468675959696
0.2738762828978084,0.4053544167456605,0.2522065040343417,0.06856279632218955,0.8363526430048667
0.4873574204835829,0.11743799161477188,0.3237955003880179,0.07140908751362739,0.8693987704066047
0.3297245917760834,0.10025453749657423,0.2343666358474901,0.3356542348798523,0.471455013306078
0.49560370094593054,0.1292879087876053,0.021440491392921642,0.35366789887354255,0.4436405699321651
0.23301502998815876,0.4007036120079516,0.30817277666757603,0.05810858133631341,0.8326964055939394
0.2870383607323548,0.04009013950521719,0.38450914043043577,0.2883623593319923,0.5614429400762291
0.11405614890089437,0.3466264583812017,0.5037869431161249,0.03553044960177889,0.8773790339210912
0.11982026617509152,0.5307784549324284,0.12101933235371005,0.22838194653876998,0.524732466458738
0.11762579824947522,0.6293332552841591,0.10284610614521991,0.15019484032114586,0.6803077512256575
0.10687598393690496,0.34239488989182537,0.24615632543263796,0.30457280073863174,0.47466182091368736
0.4002561101139843,0.2738075336775922,0.1365455314743036,0.18939082473411983,0.6611522561633018
0.2026890429874719,0.377881389546429,0.31025080567416385,0.10917876179193506,0.7606555794028115
0.2779206944244607,0.3661012852566452,0.28644135528170805,0.06953666503718599,0.822474745392892
0.2648092958203017,0.16928295139410915,0.03357202048463039,0.5323357323009588,0.16763981126974004
0.19567763848207992,0.19082473877971198,0.5639928825301112,0.04950474020809711,0.8971191788708978
0.41826439597550863,0.12204194311997148,0.06903320161906865,0.39066045928545123,0.3957030196038275
0.3702989703361395,0.05758645281042564,0.29851031541773726,0.2736042614356975,0.5809556399248897
0.21329435700598062,0.17157028624944232,0.30289962732715486,0.31223572941742234,0.49733234862397824
0.06068688817518283,0.18068561193091198,0.37953687111819967,0.3790906287757055,0.39522693445025936
0.3400341832630725,0.27967618066616823,0.26112449688505757,0.11916513918570168,0.7793008641215222
0.22256469852342448,0.41948157218398585,0.054478778642555827,0.30347495065003377,0.460891259588152
0.28853649060048253,0.17125800134284,0.1718813385123803,0.36832416954429725,0.42182504548212824
0.35929815326665565,0.2904291431713103,0.022996720500837387,0.3272759830611967,0.46552165393250844
0.2974088087735476,0.316643859742127,0.02365355203008822,0.3622937794542372,0.4090627518573252
0.07788657013815165,0.3563088419000492,0.23346563065638554,0.33233895730541374,0.43022979566186964
0.44194557202389567,0.238912419878408,0.19136066479567232,0.127781343302024,0.7724911220652028
0.332066655034598,0.1731736236436511,0.30126720875971735,0.19349251256203354,0.6837851876104021
0.582521831462461,0.19067285291031,0.11939423084781067,0.10741108477941833,0.8102824448943259
0.2533304785665015,0.2709880486418576,0.34513596023131915,0.13054551256032187,0.7499841214311458
0.31072942334966364,0.15231979893440528,0.3320215790655436,0.2049291986503874,0.6621422422375377
0.44436145344410355,0.07653720464200758,0.018196779497136457,0.4609045624167524,0.2895088552143696
0.41261091328880783,0.265333136720053,0.16859345707318057,0.1534624929179586,0.7167396332790514
0.22289983044010728,0.27734613703949823,0.1854669228182606,0.3142871097021339,0.4731001080388995
0.4169376760543912,0.06553377346452958,0.1817251846437937,0.3358033658372855,0.48646488522439235
0.510229449077704,0.046649888571871266,0.08738670665299988,0.355733955697425,0.4594015831680819
0.1869898596433238,0.3595688057529327,0.10857499639494197,0.3448663382088015,0.41078673153621115
0.5126010521639156,0.009237929912908182,0.10958416786001131,0.368576850063165,0.44574903541831645
0.37547657471117346,0.3365934537249272,0.16163910439152562,0.12629086717237373,0.7600746811827004
0.28566733769171804,0.3521837138520923,0.2895266384895229,0.0726223099666667,0.838238977972186
0.3231966127421964,0.32542633590173536,0.18025700341103196,0.17112004794503627,0.6945059776971853
0.25633999749133624,0.30470320890190794,0.3399824157064805,0.09897437790027527,0.7905977913692055
0.26141256720921774,0.22235396163447443,0.1733730888872277,0.34286038226908017,0.44123863426948495
0.2849710139525403,0.2526178277582628,0.2594753515366028,0.20293580675259407,0.6577036157073695
0.320630495727514,0.3508135789868225,0.23935055759077292,0.08920536769489071,0.7960292326602997
0.3967822749362967,0.3147228175356458,0.15655831465007863,0.13193659287797882,0.7391505471759026
0.056914145237860106,0.5428383314715003,0.23484035054886787,0.16540717274177166,0.6704634911666174
0.05696478160524387,0.3017063379305534,0.6018671195921612,0.03946176087204152,0.8955514080023548
0.21385384632875631,0.25400407093639354,0.2542837512743198,0.27785833146053046,0.5324116886219257
0.24741958767817732,0.5591884412544409,0.1463363553368459,0.047055615730535696,0.8175788881533081
0.07637473254402313,0.27709421760133196,0.2572614776670049,0.38926957218763997,0.3606767981982736
0.3492278896878098,0.3204950426482105,0.30930042484611564,0.02097664281786406,0.9204607793759723
0.462792950680417,0.02926610260159348,0.06275414688186655,0.44518679983612297,0.3278298848555765
0.21151501743889917,0.318198293097382,0.1327326369642829,0.33755405249943593,0.4300292626313697
0.12385062129743604,0.05664606101337772,0.7752330261223825,0.044270291566803746,0.9222653504471189
0.34398819970301575,0.1822857141784901,0.10889266889164859,0.3648334172268457,0.4071784456151091
0.265689528041254,0.3212186726263568,0.2911598912370056,0.12193190809538362,0.7528584033316532
0.012919521616257267,0.3645623121967434,0.3691906630350848,0.25332750315191443,0.5470962828327796
0.17608532156375795,0.27954208315514034,0.2847598169547712,0.2596127783263306,0.540695311721719
0.5085539598715291,0.21274377167469466,0.2143088138265785,0.06439345462719781,0.8714982523079992
0.6837740332156009,0.01453197956305277,0.21084187601706267,0.09085211120428366,0.8615420362591165
0.39521832492647785,0.3895268634273313,0.1200318570165878,0.09522295462960306,0.7792601953701291
0.4921382278690461,0.2210652190719461,0.20760785870642212,0.07918869435258555,0.8370039146567323
0.1817529689246309,0.29869623155217234,0.24635503402007908,0.27319576550311775,0.5454019170124975
0.1958550018631948,0.31921886261483645,0.3027219041721506,0.18220423134981817,0.6468889373215636
0.2688452575321223,0.1997821015243279,0.19317372629098267,0.33819891465256713,0.46273431279250016
0.24468227377233973,0.07160104175914987,0.40049948013516684,0.2832172043333435,0.5644340372361121
0.2409619251693973,0.16094466715779931,0.30648980875507,0.2916035989177334,0.5384529015497299
0.3692015023058295,0.28599771966555376,0.04960604638776361,0.29519473164085314,0.5143082445888871
0.029546930368741696,0.13186706710748775,0.33225068344365444,0.5063353190801161,0.22071696131370266
0.23102527391208133,0.08258628043314181,0.4971006849651652,0.18928776068961162,0.6954217888572971
0.08058994899441888,0.35931381641528004,0.2740537556333438,0.2860424789569574,0.517039209102272
0.39614208930096073,0.12416311628383767,0.18453008166752147,0.29516471274768014,0.5386284634359042
0.43571347871286054,0.16477652672118892,0.023424313231008534,0.37608568133494197,0.4029161726533492
0.14458411763943,0.3108160474032354,0.24475678804673937,0.2998430469105953,0.5036130225236218
0.0792438928624277,0.49914901407901685,0.10923487885917663,0.31237221419937883,0.4565693265890792
0.2917926198053441,0.03375386008789342,0.37255360633512347,0.30189991377163894,0.5420870503293576
0.11017948197382746,0.38471133303258803,0.344707194620483,0.16040199037310154,0.6824547478338301
0.3688086130580074,0.41883478591198137,0.13706111538580354,0.0752954856442078,0.8032898143512921
0.4990951498671505,0.16187802198386186,0.28373606126033946,0.05529076688864832,0.8927821463694483
0.24387767675612146,0.20507906932631198,0.30409442362665917,0.24694883029090725,0.578306987232061
0.228600855551131,0.32388530607929017,0.10211788574186631,0.3453959526277126,0.4171290098425732
0.20334400912321735,0.3424110404961967,0.1199383412341985,0.3343066091463875,0.43005787818117935
0.3145970384097516,0.298523965621208,0.10798631463249302,0.27889268133654727,0.5219561848709373
0.28185661751485713,0.16930782575793704,0.40049997367801266,0.1483355830491933,0.7521004515625196
0.43093228264156863,0.07646649107089162,0.14102344436838102,0.35157778191915867,0.453516704353539
0.07670495409989161,0.07789550681673235,0.5191379357690573,0.32626160331431864,0.49502849366517543
0.20146208375718935,0.3468516205545508,0.25414378727149156,0.19754250841676815,0.6343159132639375
0.17127255502027686,0.29249678703159526,0.23757849539397044,0.29865216255415733,0.4788975594108651
0.39127553845545915,0.05987337419833108,0.23070953570005429,0.3181415516461555,0.5108129976911006
0.027256792424100215,0.6043237525953928,0.15255240617935353,0.21586704880115337,0.5553346762791913
0.2765391670160601,0.26694605410234323,0.1754485450768884,0.28106623380470813,0.5116641357673519
0.30304125528110404,0.17240208532261195,0.29902807192963526,0.2255285874666487,0.6272267017355045
0.21800649755447296,0.23167562126855407,0.24464481192850526,0.30567306924846777,0.49515527187358765
0.33305902368253415,0.29796075948115086,0.2622373294990456,0.10674288733726948,0.7653954791238082
0.2548532668907609,0.3704471760364628,0.1880664664091269,0.18663309066364944,0.6459609287972332
0.31061029424924574,0.012388171183265215,0.49314588216124705,0.18385565240624197,0.7223582957131472
0.12695134817024367,0.17409659889847723,0.4050195134237703,0.2939325395075088,0.5329867009039653
0.04841892531577874,0.30388256696911004,0.25626666325250164,0.39143184446260954,0.33688159156380815
0.09394500519523577,0.15792718176890588,0.7416558905438491,0.006471922492009234,0.9508103208197596
0.39115820783048,0.395549443459964,0.06723684118244116,0.1460555075271148,0.7215843221903332
0.027168269319110948,0.028655229005841446,0.48748306503983946,0.4566934366352082,0.31066156069631157
0.15106993822748443,0.21056726491836047,0.5315626334406283,0.10680016341352686,0.8082146651419556
0.08029487659105584,0.2863541307198299,0.47184096590432867,0.1615100267847855,0.7004641336788556
0.012148832578629906,0.30593344345949364,0.34031592089625406,0.3416018030656223,0.4417072788826424
0.08123612193458639,0.3137854957960263,0.33825269683366294,0.2667256854357245,0.5528436474770094
0.24604311376001078,0.145945862827045,0.19795359884520586,0.4100574245677383,0.36302198372433575
0.42881436137346934,0.1611568063067896,0.27390516745288657,0.13612366486685454,0.7716409817536998
0.45837794087954226,0.37665770906622,0.01127392672148696,0.1536904233327508,0.6941328231876298
0.24636514523674038,0.1852941081005411,0.20533910703971603,0.3630016396230026,0.42770342435041503
0.08818755308470609,0.5861804981463483,0.012942214747576267,0.31268973402136935,0.4430383242459937
0.19586123292705482,0.24982214010003903,0.3089528820861258,0.24536374488678026,0.5944810616548236
0.1678337423219528,0.15917203577123176,0.332900071259084,0.34009415064773146,0.4580243668741565
0.050935584392655546,0.3713523266679858,0.29102868859165454,0.28668340034770423,0.5142720504782459
0.2585374698158511,0.23179953196711797,0.32700780739616436,0.18265519082086673,0.6912472839736323
0.42120980306850253,0.29973603493667783,0.052012608731135564,0.22704155326368414,0.5994904631171383
0.32087312214417385,0.23792150390370134,0.11044237569380311,0.3307629982583217,0.45627120183177716
0.22916224542916275,0.07155255365566839,0.2846955376382,0.414589663276969,0.36380499435341296
0.3294063682488665,0.0493504124898905,0.13497578326809032,0.4862674359931527,0.2607287635122929
0.038552243253941194,0.48500858863942553,0.4289326709873606,0.04750649711927271,0.831738536593206
0.22710784667586806,0.32662035696810854,0.08755578156260861,0.3587160147934149,0.3802708885678505
0.4080325145168371,0.32836669207467595,0.12462019871635747,0.13898059469212962,0.7094374349431367
0.2121909257525761,0.013276617344521178,0.6110600834422839,0.1634723734606187,0.7521361163401675
0.21588547876403488,0.33614152642945266,0.09695300897642918,0.35101998583008326,0.4062417159689846
0.24815271062005614,0.2017144751970365,0.32341219397527154,0.22672062020763578,0.619576174649139
0.24356690396988503,0.5393634111084342,0.002776344319234309,0.21429334060244637,0.5706873068746436
0.11380361350458938,0.5853090330435535,0.15712721596183926,0.1437601374900179,0.6672979871562625
0.14796267489514892,0.29708416645799907,0.3810371759407295,0.17391598270612246,0.6797091926492164
0.024706322278037714,0.3014669082153308,0.5868666355503864,0.086960133956245,0.8243397628333328
0.20783342782054162,0.2680090251330408,0.24884481286617255,0.2753127341802451,0.5468295449596763
0.11219805819206058,0.2892863192766607,0.22299995462635708,0.37551566790492164,0.3933335502511184
0.3364132536784137,0.10352960728194477,0.18756002851543263,0.3724971105242088,0.41537193239320047
0.4284181373009888,0.09021073838421151,0.21862857841004418,0.2627425459047555,0.5923545703852351
0.09468389629051432,0.05780296413427137,0.45909813641997427,0.3884150031552401,0.4058169024402857
0.3604073553467624,0.07447208778460059,0.2017689119837289,0.3633516448849082,0.44380171950494773
0.0859681271334673,0.0733232559411483,0.4865062219907116,0.3542023949346728,0.45769791920681846
0.6473165224697055,0.22332188742173908,0.050168837255757825,0.07919275285279746,0.8477125876075429
0.43177241953777046,0.128182289259481,0.02440501635090103,0.4156402748518476,0.3444940154073584
0.23969619089659921,0.3831808044918285,0.17114678162088146,0.2059762229906909,0.6335585448401894
0.3135641912460974,0.1484195589979322,0.36567998281718156,0.17233626693878898,0.7043907098423337
0.2920466553953802,0.24853541901813542,0.211994250252428,0.24742367533405646,0.5915841741461951
0.1300650813777713,0.2375593582233224,0.14150604497456828,0.4908695154243381,0.21618385521882844
0.2237250943502973,0.18845132637897774,0.1436460235731834,0.44417755569754164,0.2960434011778921
0.006787674660914986,0.41874227371412365,0.12247360419387578,0.45199644743108564,0.23825687411054688
0.3014339756251222,0.284080521388191,0.29853637167342234,0.11594913131326465,0.7834642248218747
0.18788735187616695,0.21301972734121968,0.212943126080203,0.3861497947024103,0.38882234884520156
0.3057950082043366,0.24851713508890386,0.3299683606905542,0.11571949601620532,0.7891431857123563
0.2077450387453596,0.22587924122081535,0.3117245862444336,0.2546511337893914,0.5728474510717498
0.09362420822925273,0.25998253844225233,0.4132123595737056,0.23318089375478926,0.6112312786014782
0.08175586140627923,0.2594994270179741,0.27997715977298926,0.3787675518027573,0.3799487868922692
0.33960165828828676,0.35263518489930806,0.24129801898300057,0.06646513782940448,0.8297752562760315
0.4241763583388777,0.16255926314033642,0.24734992734343955,0.16591445117734624,0.7186164706059133
0.15511984872670698,0.4054956048767162,0.4302992602921785,0.009085286104398191,0.9255477301118952
0.44329455169056614,0.003125213959449753,0.19752001998694163,0.3560602143630424,0.4652846356635464
0.240159683415836,0.31747227176581083,0.10244670649606892,0.3399213383222843,0.4424971517517019
0.4170090526140244,0.17462666650862654,0.1474578297870068,0.2609064510903423,0.5737149900627613
0.2507538232743128,0.28735083464395095,0.22796663425299593,0.23392870782874037,0.5772692295959017
0.3628321272776479,0.266665724271481,0.3300833729048907,0.040418775545980445,0.8993719780403072
0.2736471413154665,0.0016891159495621873,0.46542833706348663,0.25923540567148473,0.6108090683028605
0.047589280902337605,0.34529202912984,0.12179279161042753,0.48532589835739487,0.20295274663793963
0.15087355130646593,0.03882810542528414,0.09297613328321094,0.717322209985039,-0.0837489360626153
0.1306200851818833,0.15437591266581546,0.43357513439413514,0.28142886775816617,0.5547003114628786
0.08690496225274968,0.4734085837505679,0.43124327848949995,0.008443175507182401,0.9163239491766412
0.4977491367651833,0.3382983654899006,0.031019966272747224,0.13293253147216882,0.7498564479682617
0.1216993624637345,0.32260808002201785,0.2791992976788622,0.2764932598353856,0.536868898243619
0.3126830543510752,0.013344920749221596,0.3599522531845697,0.31401977171513346,0.5256341122399945
0.14913160269559783,0.1393103798425869,0.38678345238462475,0.32477456507719044,0.48497607641569684
0.21796043757778166,0.04644262748162693,0.35377270343785394,0.3818242315027375,0.4202972586236497
0.3129687872344096,0.2544236389522343,0.26851208834608953,0.16409548546726652,0.6902508620610416
0.3847678286002325,0.35121412728696827,0.2460142208429874,0.018003823269811904,0.9027514396378886
0.23263598989300557,0.10100928055015145,0.2738452450964784,0.39250948446036454,0.39103391719942293
0.2877910496090271,0.23510486970359087,0.3328249326224878,0.1442791480648941,0.7365603039619406
0.35314381593957755,0.3484125731468322,0.0035696217224912598,0.29487398919109903,0.4880065015839852
0.22238405775728906,0.10065654381790563,0.3312542927060279,0.34570510571877744,0.45627820546735753
0.15751122971465745,0.502605667252219,0.06642067596173129,0.2734624270713924,0.4892852259424678
0.41551404017531046,0.3798873712356279,0.13692166256864696,0.06767692602041485,0.8035127681604709
0.07962132281232089,0.38769540811718267,0.5287922515853841,0.0038910174851122924,0.9360091625547541
0.05300433577772516,0.16667931140613956,0.5249543433068002,0.2553620095093352,0.5919550890250764
0.3204241660668591,0.14530672793108773,0.27203051238334486,0.2622385936187083,0.57758076398572
0.32639315692772536,0.28046514038566417,0.15417921280606134,0.23896248988054905,0.5854632371020435
0.24904956412466245,0.0033498938668976154,0.3764091380404162,0.3711914039680238,0.4423754205812399
0.2644420745887501,0.3164848253961608,0.06537832039314462,0.35369477962194446,0.40616086548785113
0.25371456159268935,0.4342058603205821,0.025282286886783772,0.2867972911999449,0.5046731841519956
0.02423403916231042,0.1793719820447822,0.2727048357854533,0.5236891430074541,0.17859188907986245
0.3179555095785044,0.12329624454823518,0.27972390789893614,0.27902433797432435,0.5568042441288665
0.12137508533225003,0.2158214559244584,0.3418191521218098,0.32098430662148186,0.48615032167910843
0.34782071481170374,0.4291787240415761,0.13175767613215303,0.09124288501456718,0.777299927669834
0.26955717536724144,0.21535306994086678,0.2528532221040369,0.262236532587855,0.5635745871300443
0.0015014844231146767,0.02787376877219996,0.6526186075379007,0.3180061392667847,0.5160223489067729
0.1438603312956478,0.6630122614220968,0.13884514303699835,0.05428226424525707,0.8191247644187998
0.2988001845222863,0.272267667107362,0.16653943843624064,0.26239270993411096,0.5519574016773611
0.019848162630065173,0.3939538423807975,0.1939289563507251,0.3922690386384122,0.33280567356622215
